protocol,tcp_bytes,quic_bytes,real_time
6,24.0,0.0,0.095828
6,24.0,0.0,0.232294
6,0.0,0.0,0.23232
6,110.0,0.0,0.92069
6,0.0,0.0,0.930426
6,110.0,0.0,0.931002
6,0.0,0.0,0.931015
6,0.0,0.0,1.911117
6,0.0,0.0,1.918334
6,0.0,0.0,1.992426
6,0.0,0.0,1.992446
6,517.0,0.0,1.992589
6,0.0,0.0,1.993167
6,1418.0,0.0,2.067513
6,0.0,0.0,2.067524
6,1418.0,0.0,2.067633
6,0.0,0.0,2.067638
6,1418.0,0.0,2.067756
6,0.0,0.0,2.067762
6,1418.0,0.0,2.067906
6,0.0,0.0,2.067912
6,990.0,0.0,2.067984
6,0.0,0.0,2.06799
6,64.0,0.0,2.068303
6,209.0,0.0,2.068702
6,529.0,0.0,2.142414
6,0.0,0.0,2.142429
6,0.0,0.0,2.14243
6,0.0,0.0,2.142432
6,88.0,0.0,2.146308
6,0.0,0.0,2.146314
6,34.0,0.0,2.147221
6,0.0,0.0,2.147226
6,0.0,0.0,2.183688
6,0.0,0.0,2.253188
6,0.0,0.0,3.108506
6,0.0,0.0,3.108517
6,0.0,0.0,3.108521
6,0.0,0.0,3.108526
6,0.0,0.0,3.10853
6,0.0,0.0,3.108537
6,0.0,0.0,3.111184
6,0.0,0.0,3.111409
6,0.0,0.0,3.111429
6,0.0,0.0,3.111876
6,0.0,0.0,3.15046
6,0.0,0.0,3.155004
6,0.0,0.0,3.41373
6,0.0,0.0,3.414667
6,0.0,0.0,3.418127
6,0.0,0.0,3.419366
6,0.0,0.0,3.454234
6,0.0,0.0,3.456701
6,0.0,0.0,3.482714
6,0.0,0.0,3.482727
6,0.0,0.0,3.48273
6,0.0,0.0,3.482733
6,0.0,0.0,3.482737
6,0.0,0.0,3.48274
6,517.0,0.0,3.482744
6,517.0,0.0,3.482792
6,0.0,0.0,3.483045
6,0.0,0.0,3.483507
6,1418.0,0.0,3.549325
6,1418.0,0.0,3.549445
6,1418.0,0.0,3.549562
6,1418.0,0.0,3.549679
6,1000.0,0.0,3.549735
6,1418.0,0.0,3.553477
6,1418.0,0.0,3.553739
6,1418.0,0.0,3.553853
6,1418.0,0.0,3.553973
6,1000.0,0.0,3.554062
6,517.0,0.0,3.670107
6,517.0,0.0,3.670117
6,0.0,0.0,3.670611
6,0.0,0.0,3.670812
6,1418.0,0.0,3.738305
6,1418.0,0.0,3.738425
6,1418.0,0.0,3.738549
6,1418.0,0.0,3.738666
6,1000.0,0.0,3.738752
6,1418.0,0.0,3.739281
6,1418.0,0.0,3.739404
6,1418.0,0.0,3.739522
6,1418.0,0.0,3.73961
6,999.0,0.0,3.739695
6,404.0,0.0,3.856347
6,0.0,0.0,3.856355
6,0.0,0.0,3.856358
6,0.0,0.0,3.85636
6,0.0,0.0,3.85637
6,0.0,0.0,3.856373
6,0.0,0.0,3.856375
6,0.0,0.0,3.856983
6,0.0,0.0,3.899843
6,0.0,0.0,4.04359
6,110.0,0.0,4.215684
6,0.0,0.0,4.230915
6,1040.0,0.0,4.251887
6,20.0,0.0,4.251908
6,110.0,0.0,4.260992
6,0.0,0.0,4.261038
6,0.0,0.0,4.417952
6,0.0,0.0,4.41796
6,404.0,0.0,4.417964
6,517.0,0.0,4.417972
6,0.0,0.0,4.41869
6,0.0,0.0,4.443011
6,517.0,0.0,4.604492
6,0.0,0.0,4.604499
6,64.0,0.0,4.604501
6,98.0,0.0,4.604504
6,499.0,0.0,4.604506
6,0.0,0.0,4.604965
6,0.0,0.0,4.607643
6,0.0,0.0,4.607653
6,0.0,0.0,4.607655
6,608.0,0.0,4.608218
6,31.0,0.0,4.608631
6,20.0,0.0,4.711672
6,1255.0,0.0,4.74057
6,1418.0,0.0,4.740689
6,1418.0,0.0,4.740811
6,1418.0,0.0,4.74093
6,1418.0,0.0,4.741052
6,1418.0,0.0,4.754296
6,1418.0,0.0,4.754416
