protocol,tcp_bytes,quic_bytes,real_time
6,0.0,0.0,0.200086
6,0.0,0.0,0.228083
6,0.0,0.0,0.22814
6,0.0,0.0,0.22911
6,0.0,0.0,0.229137
6,0.0,0.0,0.22931
6,0.0,0.0,0.231766
6,110.0,0.0,0.826665
6,0.0,0.0,0.871855
6,110.0,0.0,0.872681
6,0.0,0.0,0.872692
6,0.0,0.0,1.979711
6,0.0,0.0,1.986815
6,0.0,0.0,1.987172
6,0.0,0.0,2.055996
6,0.0,0.0,2.056016
6,517.0,0.0,2.056165
6,0.0,0.0,2.056717
6,1418.0,0.0,2.124751
6,0.0,0.0,2.12476
6,1418.0,0.0,2.124876
6,0.0,0.0,2.124883
6,1418.0,0.0,2.124964
6,0.0,0.0,2.124968
6,1418.0,0.0,2.12508
6,0.0,0.0,2.125084
6,988.0,0.0,2.125164
6,0.0,0.0,2.125167
6,64.0,0.0,2.125474
6,209.0,0.0,2.125901
6,0.0,0.0,2.193643
6,529.0,0.0,2.198201
6,0.0,0.0,2.198209
6,88.0,0.0,2.205916
6,0.0,0.0,2.205923
6,34.0,0.0,2.206396
6,0.0,0.0,2.206402
6,0.0,0.0,2.207136
6,0.0,0.0,2.207149
6,529.0,0.0,2.207289
6,0.0,0.0,2.20789
6,0.0,0.0,2.264065
6,110.0,0.0,2.314477
6,110.0,0.0,2.317679
6,0.0,0.0,2.317689
6,0.0,0.0,2.329802
6,1448.0,0.0,2.426096
6,0.0,0.0,2.426107
6,1448.0,0.0,2.426385
6,0.0,0.0,2.426394
6,1448.0,0.0,2.426509
6,0.0,0.0,2.426515
6,1036.0,0.0,2.426584
6,0.0,0.0,2.426591
6,126.0,0.0,2.428687
6,99.0,0.0,2.428753
6,1346.0,0.0,2.428849
6,1448.0,0.0,2.428864
6,288.0,0.0,2.428865
6,0.0,0.0,2.64655
6,274.0,0.0,2.646655
6,0.0,0.0,2.646664
6,78.0,0.0,2.64667
6,0.0,0.0,2.646672
6,0.0,0.0,2.646673
6,38.0,0.0,2.646794
6,373.0,0.0,2.647804
6,0.0,0.0,2.64781
6,217.0,0.0,2.647814
6,0.0,0.0,2.647816
6,38.0,0.0,2.647817
6,0.0,0.0,2.647819
6,0.0,0.0,2.90733
6,0.0,0.0,2.981805
6,0.0,0.0,2.984171
6,0.0,0.0,2.98419
6,229.0,0.0,2.984281
6,0.0,0.0,2.986765
6,1694.0,0.0,2.996731
6,0.0,0.0,2.996744
6,0.0,0.0,2.996758
6,0.0,0.0,2.997458
6,0.0,0.0,2.99977
6,110.0,0.0,3.005059
6,110.0,0.0,3.008483
6,0.0,0.0,3.008496
6,0.0,0.0,3.441181
6,0.0,0.0,3.585409
6,0.0,0.0,3.585418
6,0.0,0.0,3.585421
6,0.0,0.0,3.585424
6,0.0,0.0,3.585428
6,0.0,0.0,3.588118
6,0.0,0.0,3.58836
6,0.0,0.0,3.588587
6,0.0,0.0,3.588596
6,0.0,0.0,3.588846
6,0.0,0.0,3.772108
6,0.0,0.0,3.776081
6,0.0,0.0,3.890896
6,0.0,0.0,3.892888
6,0.0,0.0,3.893565
6,0.0,0.0,3.894313
6,0.0,0.0,3.895277
6,0.0,0.0,3.902501
6,0.0,0.0,3.958676
6,0.0,0.0,3.958684
6,0.0,0.0,3.958687
6,0.0,0.0,3.95869
6,0.0,0.0,3.958694
6,517.0,0.0,3.958697
6,517.0,0.0,3.958701
6,0.0,0.0,3.958973
6,0.0,0.0,3.959206
6,1418.0,0.0,4.023963
6,1418.0,0.0,4.024081
6,1418.0,0.0,4.024203
6,1418.0,0.0,4.024322
6,1418.0,0.0,4.024443
6,999.0,0.0,4.024528
6,1418.0,0.0,4.024651
6,1418.0,0.0,4.024771
6,1418.0,0.0,4.024892
6,998.0,0.0,4.024977
6,0.0,0.0,4.080881
6,0.0,0.0,4.106928
6,517.0,0.0,4.145958
6,517.0,0.0,4.145965
6,0.0,0.0,4.146243
6,0.0,0.0,4.146493
6,1418.0,0.0,4.213831
6,1418.0,0.0,4.21395
6,1418.0,0.0,4.214071
6,1418.0,0.0,4.214196
6,997.0,0.0,4.214277
6,1418.0,0.0,4.219149
6,1418.0,0.0,4.219264
6,1418.0,0.0,4.219357
6,1418.0,0.0,4.219478
6,998.0,0.0,4.219563
6,0.0,0.0,4.235728
6,404.0,0.0,4.332847
6,0.0,0.0,4.33286
6,0.0,0.0,4.332866
6,0.0,0.0,4.332873
6,0.0,0.0,4.33288
6,0.0,0.0,4.332886
6,0.0,0.0,4.332892
6,0.0,0.0,4.333425
6,0.0,0.0,4.337173
6,0.0,0.0,4.520158
6,0.0,0.0,4.707338
6,517.0,0.0,4.70738
6,517.0,0.0,4.707393
6,0.0,0.0,4.707831
6,0.0,0.0,4.71029
6,1042.0,0.0,4.764209
6,20.0,0.0,4.764258
6,0.0,0.0,4.894388
6,404.0,0.0,4.894408
6,0.0,0.0,4.897607
6,997.0,0.0,4.997262
6,0.0,0.0,5.080876
6,1418.0,0.0,5.230033
6,1418.0,0.0,5.230079
6,1418.0,0.0,5.230234
6,1418.0,0.0,5.230347
6,998.0,0.0,5.230439
6,20.0,0.0,5.242392
6,0.0,0.0,5.267826
6,0.0,0.0,5.26785
6,64.0,0.0,5.267863
6,98.0,0.0,5.267876
6,252.0,0.0,5.267888
6,0.0,0.0,5.270376
6,0.0,0.0,5.270422
6,0.0,0.0,5.270431
6,608.0,0.0,5.270513
6,31.0,0.0,5.270887
6,496.0,0.0,5.340475
6,452.0,0.0,5.340489
6,31.0,0.0,5.342519
6,39.0,0.0,5.342604
6,0.0,0.0,5.45476
6,20.0,0.0,5.540258
6,1418.0,0.0,5.595963
6,1418.0,0.0,5.596084
6,1418.0,0.0,5.596204
6,1418.0,0.0,5.596324
6,998.0,0.0,5.596409
6,0.0,0.0,5.641618
6,20.0,0.0,5.646441
6,0.0,0.0,5.828851
6,517.0,0.0,5.828859
6,517.0,0.0,5.828862
6,0.0,0.0,5.82926
6,0.0,0.0,5.831711
6,110.0,0.0,5.873219
6,0.0,0.0,5.875632
6,110.0,0.0,5.875687
6,0.0,0.0,5.875708
6,0.0,0.0,5.948645
6,0.0,0.0,6.016302
6,0.0,0.0,6.016327
6,64.0,0.0,6.016339
6,98.0,0.0,6.016351
6,499.0,0.0,6.016363
6,404.0,0.0,6.016376
6,20.0,0.0,6.016838
6,0.0,0.0,6.019916
6,0.0,0.0,6.019955
6,0.0,0.0,6.020442
6,0.0,0.0,6.021931
6,608.0,0.0,6.02206
6,31.0,0.0,6.0221
6,31.0,0.0,6.099135
6,1418.0,0.0,6.149535
6,1254.0,0.0,6.151105
6,1418.0,0.0,6.151264
6,1418.0,0.0,6.152189
6,1418.0,0.0,6.152313
6,1418.0,0.0,6.152432
6,1418.0,0.0,6.154827
6,1418.0,0.0,6.154942
6,837.0,0.0,6.155013
6,1418.0,0.0,6.158481
6,1418.0,0.0,6.159003
6,1418.0,0.0,6.15913
6,1418.0,0.0,6.160783
6,1418.0,0.0,6.160896
6,1418.0,0.0,6.161023
6,1418.0,0.0,6.163688
6,1418.0,0.0,6.163744
6,1418.0,0.0,6.163892
6,252.0,0.0,6.203155
6,0.0,0.0,6.203165
6,0.0,0.0,6.20548
6,639.0,0.0,6.25873
6,0.0,0.0,6.389633
6,20.0,0.0,6.454235
6,0.0,0.0,6.576563
6,39.0,0.0,6.662422
6,1062.0,0.0,6.692667
6,639.0,0.0,6.738638
6,0.0,0.0,6.763948
6,499.0,0.0,6.763955
6,0.0,0.0,6.76887
6,20.0,0.0,6.858794
6,0.0,0.0,6.940583
6,0.0,0.0,6.950824
6,64.0,0.0,6.950838
6,0.0,0.0,6.953359
6,608.0,0.0,6.953986
6,0.0,0.0,7.138483
6,414.0,0.0,7.138511
6,0.0,0.0,7.140734
6,0.0,0.0,7.197457
6,1418.0,0.0,7.200535
6,1418.0,0.0,7.200653
6,1418.0,0.0,7.200738
6,998.0,0.0,7.200822
6,0.0,0.0,7.201384
6,0.0,0.0,7.201404
6,517.0,0.0,7.201564
6,0.0,0.0,7.202146
6,234.0,0.0,7.205609
6,0.0,0.0,7.205629
6,64.0,0.0,7.20588
6,92.0,0.0,7.205967
6,434.0,0.0,7.206062
6,0.0,0.0,7.209243
6,0.0,0.0,7.209259
6,0.0,0.0,7.209262
6,146.0,0.0,7.209263
6,0.0,0.0,7.209269
6,71.0,0.0,7.209704
6,0.0,0.0,7.209713
6,31.0,0.0,7.209829
6,339.0,0.0,7.210016
6,0.0,0.0,7.210022
6,35.0,0.0,7.210225
6,0.0,0.0,7.212646
6,0.0,0.0,7.213385
6,20.0,0.0,7.258975
6,110.0,0.0,7.318918
6,110.0,0.0,7.321294
6,0.0,0.0,7.321338
6,0.0,0.0,7.324789
6,0.0,0.0,7.512677
6,20.0,0.0,7.661476
6,0.0,0.0,7.69872
6,0.0,0.0,7.698745
6,64.0,0.0,7.698758
6,0.0,0.0,7.698787
6,0.0,0.0,7.698803
6,0.0,0.0,7.701309
6,0.0,0.0,7.701573
6,0.0,0.0,7.701811
6,608.0,0.0,7.702348
6,639.0,0.0,7.714869
6,0.0,0.0,7.886445
6,0.0,0.0,7.88647
6,661.0,0.0,7.886485
6,0.0,0.0,7.891294
6,0.0,0.0,8.00679
6,0.0,0.0,8.009019
6,110.0,0.0,8.009617
6,0.0,0.0,8.053345
6,110.0,0.0,8.067459
6,0.0,0.0,8.067474
6,0.0,0.0,8.072738
6,0.0,0.0,8.160184
6,0.0,0.0,8.260306
6,64.0,0.0,8.260315
6,0.0,0.0,8.262878
6,1254.0,0.0,8.263304
6,1418.0,0.0,8.263389
6,1418.0,0.0,8.263524
6,608.0,0.0,8.326887
