protocol,tcp_bytes,quic_bytes,real_time
6,110.0,0.0,1.851376
6,110.0,0.0,1.854712
6,0.0,0.0,1.854721
6,0.0,0.0,1.949715
6,0.0,0.0,1.957442
6,0.0,0.0,2.026426
6,0.0,0.0,2.026442
6,517.0,0.0,2.026595
6,0.0,0.0,2.027143
6,1418.0,0.0,2.096603
6,0.0,0.0,2.096618
6,1418.0,0.0,2.096725
6,0.0,0.0,2.096732
6,1418.0,0.0,2.096843
6,0.0,0.0,2.096846
6,1418.0,0.0,2.096963
6,0.0,0.0,2.096966
6,988.0,0.0,2.097048
6,0.0,0.0,2.097051
6,64.0,0.0,2.097354
6,209.0,0.0,2.09786
6,529.0,0.0,2.166856
6,0.0,0.0,2.166876
6,0.0,0.0,2.167256
6,0.0,0.0,2.16726
6,88.0,0.0,2.170473
6,0.0,0.0,2.170479
6,34.0,0.0,2.171164
6,0.0,0.0,2.171169
6,0.0,0.0,2.217284
6,0.0,0.0,2.286187
6,110.0,0.0,2.7564
6,0.0,0.0,2.760313
6,110.0,0.0,2.760597
6,0.0,0.0,2.760609
6,0.0,0.0,2.951056
6,0.0,0.0,2.953484
6,0.0,0.0,2.953504
6,229.0,0.0,2.9536
6,0.0,0.0,2.954878
6,1238.0,0.0,2.957305
6,0.0,0.0,2.957315
6,456.0,0.0,2.957343
6,0.0,0.0,2.957346
6,0.0,0.0,2.957353
6,0.0,0.0,2.957922
6,0.0,0.0,2.960399
6,0.0,0.0,2.976854
6,0.0,0.0,2.976863
6,0.0,0.0,2.976868
6,0.0,0.0,2.976872
6,0.0,0.0,2.97978
6,0.0,0.0,2.979792
6,0.0,0.0,2.980278
6,0.0,0.0,3.018855
6,0.0,0.0,3.164179
6,0.0,0.0,3.164189
6,0.0,0.0,3.167557
6,0.0,0.0,3.216177
6,0.0,0.0,3.283272
6,0.0,0.0,3.284501
6,0.0,0.0,3.287935
6,0.0,0.0,3.318198
6,0.0,0.0,3.351406
6,0.0,0.0,3.351413
6,0.0,0.0,3.351416
6,0.0,0.0,3.351419
6,517.0,0.0,3.351427
6,517.0,0.0,3.351433
6,0.0,0.0,3.35213
6,0.0,0.0,3.352148
6,1418.0,0.0,3.423831
6,1418.0,0.0,3.423952
6,1418.0,0.0,3.424075
6,1418.0,0.0,3.424192
6,998.0,0.0,3.424279
6,1418.0,0.0,3.426257
6,1418.0,0.0,3.426378
6,1418.0,0.0,3.426499
6,1418.0,0.0,3.426621
6,997.0,0.0,3.426704
6,0.0,0.0,3.473786
6,0.0,0.0,3.517528
6,517.0,0.0,3.538738
6,404.0,0.0,3.538744
6,0.0,0.0,3.538747
6,0.0,0.0,3.53875
6,0.0,0.0,3.538753
6,0.0,0.0,3.538755
6,0.0,0.0,3.538758
6,0.0,0.0,3.53876
6,0.0,0.0,3.539158
6,0.0,0.0,3.539306
6,0.0,0.0,3.541839
6,1418.0,0.0,3.642549
6,1418.0,0.0,3.642664
6,1418.0,0.0,3.642787
6,1418.0,0.0,3.642904
6,997.0,0.0,3.642989
6,517.0,0.0,3.725007
6,0.0,0.0,3.725477
6,1418.0,0.0,3.8284
6,1418.0,0.0,3.828424
6,1418.0,0.0,3.828619
6,1418.0,0.0,3.828692
6,997.0,0.0,3.828777
6,0.0,0.0,3.91201
6,1043.0,0.0,3.97097
6,20.0,0.0,3.971039
6,0.0,0.0,4.099296
6,0.0,0.0,4.286468
6,0.0,0.0,4.286482
6,404.0,0.0,4.286489
6,517.0,0.0,4.286494
6,20.0,0.0,4.286877
6,0.0,0.0,4.28689
6,0.0,0.0,4.289484
6,517.0,0.0,4.473393
6,0.0,0.0,4.473404
6,64.0,0.0,4.473408
6,98.0,0.0,4.473412
6,499.0,0.0,4.473415
6,0.0,0.0,4.473851
6,0.0,0.0,4.47653
6,0.0,0.0,4.476544
6,0.0,0.0,4.476547
6,608.0,0.0,4.476566
6,31.0,0.0,4.477494
6,1254.0,0.0,4.580693
6,1418.0,0.0,4.580777
6,1418.0,0.0,4.580933
6,1418.0,0.0,4.581015
6,1418.0,0.0,4.581136
6,1418.0,0.0,4.596669
6,1418.0,0.0,4.596764
6,839.0,0.0,4.596792
6,1418.0,0.0,4.607415
6,1418.0,0.0,4.607501
6,1418.0,0.0,4.60762
6,1418.0,0.0,4.622006
6,1418.0,0.0,4.622099
6,1418.0,0.0,4.622229
6,1418.0,0.0,4.636728
6,1418.0,0.0,4.636838
6,1418.0,0.0,4.636947
6,0.0,0.0,4.660131
6,20.0,0.0,4.686662
6,20.0,0.0,4.747857
