protocol,tcp_bytes,quic_bytes,real_time
6,0.0,0.0,0.631187
6,0.0,0.0,0.817168
6,0.0,0.0,0.817186
6,0.0,0.0,1.82505
6,0.0,0.0,1.910067
6,0.0,0.0,1.925435
6,0.0,0.0,1.928209
6,0.0,0.0,1.976847
6,0.0,0.0,2.014239
6,0.0,0.0,2.014253
6,517.0,0.0,2.014414
6,0.0,0.0,2.01478
6,1418.0,0.0,2.103086
6,0.0,0.0,2.103101
6,1418.0,0.0,2.103178
6,0.0,0.0,2.103187
6,1418.0,0.0,2.103327
6,0.0,0.0,2.103335
6,1418.0,0.0,2.103416
6,0.0,0.0,2.103424
6,989.0,0.0,2.103498
6,0.0,0.0,2.103502
6,64.0,0.0,2.103848
6,209.0,0.0,2.104292
6,0.0,0.0,2.192868
6,529.0,0.0,2.193477
6,0.0,0.0,2.193487
6,88.0,0.0,2.198279
6,0.0,0.0,2.198285
6,34.0,0.0,2.19934
6,0.0,0.0,2.199347
6,0.0,0.0,2.213096
6,0.0,0.0,2.304939
6,0.0,0.0,3.474751
6,0.0,0.0,3.681688
6,0.0,0.0,3.681696
6,0.0,0.0,3.6817
6,0.0,0.0,3.681706
6,0.0,0.0,3.684449
6,0.0,0.0,3.684638
6,0.0,0.0,3.684883
6,0.0,0.0,3.68567
6,0.0,0.0,3.86909
6,0.0,0.0,3.869102
6,0.0,0.0,3.872442
6,0.0,0.0,3.872901
6,0.0,0.0,3.91243
6,0.0,0.0,3.916253
6,0.0,0.0,3.916273
6,229.0,0.0,3.916352
6,0.0,0.0,3.918721
6,1238.0,0.0,3.920279
6,0.0,0.0,3.920287
6,456.0,0.0,3.920317
6,0.0,0.0,3.920322
6,0.0,0.0,3.920334
6,0.0,0.0,3.920884
6,0.0,0.0,3.923412
6,0.0,0.0,3.985474
6,0.0,0.0,3.991426
6,0.0,0.0,3.991849
6,0.0,0.0,3.992831
6,0.0,0.0,4.055754
6,0.0,0.0,4.055766
6,0.0,0.0,4.055769
6,0.0,0.0,4.055772
6,517.0,0.0,4.055775
6,517.0,0.0,4.055778
6,0.0,0.0,4.056296
6,0.0,0.0,4.056494
6,1418.0,0.0,4.125231
6,1418.0,0.0,4.125347
6,1418.0,0.0,4.125466
6,1418.0,0.0,4.125585
6,997.0,0.0,4.125693
6,1418.0,0.0,4.132581
6,1418.0,0.0,4.132697
6,1418.0,0.0,4.132817
6,1418.0,0.0,4.132937
6,998.0,0.0,4.133023
6,0.0,0.0,4.175456
6,0.0,0.0,4.177666
6,404.0,0.0,4.242699
6,0.0,0.0,4.242705
6,0.0,0.0,4.242708
6,0.0,0.0,4.242711
6,0.0,0.0,4.242714
6,0.0,0.0,4.242717
6,0.0,0.0,4.24272
6,517.0,0.0,4.242791
6,0.0,0.0,4.24319
6,0.0,0.0,4.243284
6,0.0,0.0,4.245487
6,1418.0,0.0,4.32336
6,1418.0,0.0,4.323992
6,1418.0,0.0,4.324111
6,1418.0,0.0,4.324231
6,997.0,0.0,4.324319
6,110.0,0.0,4.417709
6,517.0,0.0,4.430001
6,0.0,0.0,4.430587
6,110.0,0.0,4.472261
6,0.0,0.0,4.472284
6,1418.0,0.0,4.512478
6,1418.0,0.0,4.512579
6,1418.0,0.0,4.512699
6,1418.0,0.0,4.51282
6,999.0,0.0,4.512905
6,0.0,0.0,4.616994
6,0.0,0.0,4.617007
6,1049.0,0.0,4.700561
6,20.0,0.0,4.700596
6,110.0,0.0,4.701674
6,0.0,0.0,4.80437
6,517.0,0.0,4.804414
6,0.0,0.0,4.806801
6,0.0,0.0,4.991477
6,404.0,0.0,4.991491
6,0.0,0.0,4.993865
6,997.0,0.0,5.096238
6,20.0,0.0,5.126686
6,0.0,0.0,5.178434
6,64.0,0.0,5.178441
6,98.0,0.0,5.178444
6,499.0,0.0,5.178454
6,517.0,0.0,5.178458
6,0.0,0.0,5.181446
6,0.0,0.0,5.181671
6,608.0,0.0,5.182247
6,0.0,0.0,5.182257
6,31.0,0.0,5.183249
6,31.0,0.0,5.256842
6,999.0,0.0,5.281336
6,1253.0,0.0,5.355592
6,1418.0,0.0,5.355657
6,1418.0,0.0,5.356573
6,1418.0,0.0,5.356648
6,1418.0,0.0,5.357773
6,1418.0,0.0,5.357887
6,1418.0,0.0,5.359497
6,842.0,0.0,5.359567
6,0.0,0.0,5.365191
6,1418.0,0.0,5.38087
6,1418.0,0.0,5.381689
6,1418.0,0.0,5.381814
6,1418.0,0.0,5.382849
6,1418.0,0.0,5.382967
6,1418.0,0.0,5.38511
6,1418.0,0.0,5.385218
6,1418.0,0.0,5.386298
