protocol,tcp_bytes,quic_bytes,real_time
6,110,0,0.620935
6,0,0,0.627498
6,110,0,0.628375
6,0,0,0.628385
6,0,0,1.925566
6,0,0,1.933395
6,0,0,2.011216
6,0,0,2.011231
6,517,0,2.01137
6,0,0,2.011634
6,1418,0,2.09024
6,0,0,2.090264
6,1418,0,2.090339
6,0,0,2.090346
6,1418,0,2.090489
6,0,0,2.090496
6,1418,0,2.090575
6,0,0,2.090578
6,989,0,2.090651
6,0,0,2.090653
6,64,0,2.090955
6,209,0,2.091333
6,529,0,2.169283
6,0,0,2.169305
6,0,0,2.169763
6,0,0,2.169769
6,88,0,2.174313
6,0,0,2.174319
6,34,0,2.175083
6,0,0,2.17509
6,0,0,2.211784
6,0,0,2.282528
6,0,0,2.949976
6,0,0,2.949986
6,0,0,2.949991
6,0,0,2.949994
6,0,0,2.952246
6,0,0,2.952459
6,0,0,2.952461
6,0,0,2.952731
6,0,0,3.136909
6,0,0,3.136919
6,0,0,3.13972
6,0,0,3.139726
6,0,0,3.256288
6,0,0,3.257941
6,0,0,3.258901
6,0,0,3.259378
6,0,0,3.323854
6,0,0,3.323868
6,0,0,3.323871
6,0,0,3.323875
6,517,0,3.323879
6,517,0,3.323882
6,0,0,3.324315
6,0,0,3.324317
6,1418,0,3.393384
6,1418,0,3.393505
6,1418,0,3.393645
6,1418,0,3.393714
6,999,0,3.393799
6,1418,0,3.397077
6,1418,0,3.397178
6,1418,0,3.397676
6,1418,0,3.397797
6,999,0,3.397882
6,0,0,3.439846
6,0,0,3.447478
6,517,0,3.511284
6,404,0,3.511292
6,0,0,3.511295
6,0,0,3.511298
6,0,0,3.5113
6,0,0,3.511302
6,0,0,3.511305
6,0,0,3.511307
6,0,0,3.511651
6,0,0,3.511712
6,0,0,3.51352
6,1418,0,3.582825
6,1418,0,3.582946
6,1418,0,3.583368
6,1418,0,3.583488
6,998,0,3.583568
6,517,0,3.698004
6,0,0,3.698429
6,1418,0,3.7684
6,1418,0,3.768668
6,1418,0,3.768788
6,1418,0,3.768908
6,1000,0,3.768967
6,0,0,3.884625
6,1040,0,3.96827
6,20,0,3.968293
6,0,0,4.071603
6,999,0,4.176413
6,0,0,4.25902
6,0,0,4.259033
