protocol,tcp_bytes,quic_bytes,real_time
6,110,0,1.684088
6,0,0,1.685905
6,110,0,1.686526
6,0,0,1.686536
6,0,0,1.923736
6,0,0,1.931282
6,0,0,2.000832
6,0,0,2.000848
6,517,0,2.000989
6,0,0,2.001313
6,1418,0,2.070563
6,0,0,2.07057
6,1418,0,2.07069
6,0,0,2.070697
6,1418,0,2.070777
6,0,0,2.070784
6,1418,0,2.070925
6,0,0,2.070931
6,991,0,2.070977
6,0,0,2.070979
6,64,0,2.071245
6,209,0,2.071591
6,0,0,2.140895
6,529,0,2.142214
6,0,0,2.142225
6,88,0,2.14961
6,0,0,2.149627
6,34,0,2.151506
6,0,0,2.151513
6,0,0,2.196156
6,0,0,2.265531
6,0,0,2.925371
6,0,0,2.925505
6,0,0,2.925612
6,0,0,2.927545
6,0,0,2.927572
6,229,0,2.92765
6,0,0,2.928115
6,0,0,2.928129
6,0,0,2.928131
6,0,0,2.928134
6,227,0,2.928184
6,240,0,2.92821
6,0,0,2.928916
6,0,0,2.931607
6,1238,0,2.931845
6,0,0,2.931855
6,456,0,2.931888
6,0,0,2.931892
6,0,0,2.931901
6,0,0,2.932531
6,0,0,2.933088
6,102,0,2.933117
6,0,0,2.933123
6,472,0,2.933218
6,0,0,2.934238
6,0,0,2.934449
6,1191,0,2.936402
6,0,0,2.93642
6,110,0,2.937981
6,0,0,2.938149
6,110,0,2.940853
6,0,0,2.940876
6,0,0,2.947026
6,0,0,2.94704
6,0,0,2.947044
6,0,0,2.947049
6,0,0,2.947052
6,0,0,2.947059
6,0,0,2.949491
6,0,0,2.9497
6,0,0,2.94976
6,0,0,2.949953
6,0,0,2.950191
6,0,0,2.950202
6,0,0,3.250074
6,0,0,3.251032
6,0,0,3.252732
6,0,0,3.254951
6,0,0,3.255201
6,0,0,3.255936
6,0,0,3.257846
6,0,0,3.257866
6,0,0,3.321409
6,0,0,3.321425
6,0,0,3.321435
6,0,0,3.321445
6,0,0,3.321449
6,0,0,3.321455
6,517,0,3.321458
6,517,0,3.321462
6,0,0,3.32185
6,0,0,3.321863
6,1418,0,3.390889
6,1418,0,3.391009
6,1418,0,3.391141
6,1418,0,3.391262
6,998,0,3.391349
6,1418,0,3.394749
6,1418,0,3.394863
6,1418,0,3.394982
6,1418,0,3.395071
6,1000,0,3.395172
6,517,0,3.508374
6,517,0,3.508383
6,0,0,3.508912
6,0,0,3.508923
6,1418,0,3.576876
6,1418,0,3.576962
6,1418,0,3.577114
6,1418,0,3.577237
6,1418,0,3.577358
6,1418,0,3.577476
6,1418,0,3.577597
6,999,0,3.577682
6,1418,0,3.577771
6,999,0,3.577856
6,110,0,3.693796
6,404,0,3.695119
6,0,0,3.695129
6,0,0,3.695132
6,0,0,3.695135
6,0,0,3.695138
6,0,0,3.695142
6,0,0,3.695145
6,0,0,3.695557
6,110,0,3.695576
6,0,0,3.695587
6,0,0,3.697977
6,0,0,3.881863
6,0,0,4.068983
6,517,0,4.068991
6,0,0,4.075077
6,1050,0,4.142814
6,20,0,4.142832
6,0,0,4.25619
6,0,0,4.256196
6,404,0,4.256207
6,517,0,4.256211
6,0,0,4.256783
6,0,0,4.258454
6,999,0,4.388358
6,0,0,4.443114
6,64,0,4.443121
6,98,0,4.443125
6,252,0,4.443128
6,0,0,4.446025
6,0,0,4.446036
6,0,0,4.446038
6,608,0,4.44604
6,31,0,4.446267
6,497,0,4.51641
6,452,0,4.516459
6,31,0,4.518767
6,39,0,4.518841
6,20,0,4.535702
6,0,0,4.630086
6,0,0,4.817429
6,20,0,4.905864
6,20,0,4.905886
6,1418,0,4.909144
6,1418,0,4.909262
6,1418,0,4.909382
6,1418,0,4.909506
6,999,0,4.909615
6,0,0,5.004297
6,0,0,5.191325
6,517,0,5.191332
6,252,0,5.191335
6,404,0,5.191338
6,0,0,5.193663
6,0,0,5.193686
6,0,0,5.193828
6,20,0,5.335216
6,0,0,5.378603
6,64,0,5.378624
6,98,0,5.378636
6,499,0,5.378649
6,0,0,5.382253
6,0,0,5.382292
6,0,0,5.382301
6,608,0,5.382343
6,31,0,5.382357
6,31,0,5.468706
6,1418,0,5.539641
6,1254,0,5.548979
6,1418,0,5.549075
6,1418,0,5.550435
6,1418,0,5.550561
6,1418,0,5.550676
6,1418,0,5.55289
6,1418,0,5.553011
6,833,0,5.553085
6,1418,0,5.559373
6,1418,0,5.559775
6,1418,0,5.559855
6,1418,0,5.561781
6,1418,0,5.561859
6,1418,0,5.561992
6,1418,0,5.564397
6,1418,0,5.564521
6,1418,0,5.564608
6,0,0,5.564622
6,639,0,5.638564
6,20,0,5.735398
6,0,0,5.752266
6,39,0,5.759174
6,0,0,5.939254
6,20,0,6.058001
6,1070,0,6.058166
6,1418,0,6.114323
6,999,0,6.114409
6,639,0,6.124279
6,0,0,6.12647
6,499,0,6.126563
6,0,0,6.129306
6,0,0,6.312695
6,414,0,6.312705
6,0,0,6.315302
6,0,0,6.500074
6,20,0,6.53538
6,110,0,6.687529
6,0,0,6.687779
6,0,0,6.687799
6,64,0,6.687811
6,0,0,6.690902
6,608,0,6.691431
6,0,0,6.697936
6,110,0,6.697967
6,0,0,6.697998
6,0,0,6.874106
6,20,0,6.936146
6,0,0,7.061241
6,64,0,7.061267
6,0,0,7.061299
6,0,0,7.061316
6,0,0,7.063968
6,0,0,7.064007
6,0,0,7.064017
6,608,0,7.064282
6,639,0,7.093357
6,0,0,7.248492
6,0,0,7.248509
6,661,0,7.248518
6,20,0,7.24882
6,0,0,7.251449
6,0,0,7.370134
6,0,0,7.371939
6,0,0,7.435036
6,0,0,7.622301
6,0,0,7.622313
6,0,0,7.622317
6,0,0,7.622322
6,0,0,7.622326
6,31,0,7.62233
6,35,0,7.622334
6,0,0,7.626168
6,0,0,7.626182
6,608,0,7.656288
6,0,0,7.809257
6,0,0,7.809271
6,0,0,7.809276
6,0,0,7.809281
6,39,0,7.809286
6,0,0,7.812251
6,110,0,7.94156
6,110,0,7.94449
6,0,0,7.944521
6,0,0,7.995787
6,64,0,7.995794
6,0,0,7.995802
6,0,0,7.998153
6,0,0,7.999372
6,0,0,8.183473
6,0,0,8.183481
6,0,0,8.185896
6,0,0,8.370274
6,64,0,8.370281
6,0,0,8.373363
6,0,0,8.557592
6,0,0,8.557601
6,608,0,8.679937
6,110,0,8.696129
6,110,0,8.69783
6,0,0,8.697874
6,0,0,8.744073
6,0,0,8.744084
6,0,0,8.744087
6,0,0,8.74409
6,31,0,8.744093
6,1418,0,8.746962
6,1418,0,8.747489
6,1418,0,8.747567
6,543,0,8.747585
6,0,0,8.747588
6,0,0,8.931067
6,0,0,9.118416
6,35,0,9.118439
17,0,1258,9.118469
6,0,0,9.121345
17,0,1258,9.122673
17,0,1258,9.186616
17,0,1258,9.186717
6,39,0,9.304997
6,0,0,9.305008
17,0,1258,9.305014
6,0,0,9.307267
17,0,1258,9.308199
17,0,821,9.308264
6,0,0,9.492215
17,0,1258,9.608548
6,0,0,9.678916
6,0,0,9.866189
6,0,0,10.018878
6,0,0,10.053264
17,0,1258,10.05329
6,0,0,10.053307
6,0,0,10.055728
17,0,1258,10.057603
6,608,0,10.147189
6,0,0,10.219648
6,0,0,10.24008
6,0,0,10.240105
6,0,0,10.243258
6,0,0,10.427274
6,35,0,10.427298
6,0,0,10.430101
6,0,0,10.614011
6,608,0,10.727953
6,0,0,10.801442
6,64,0,10.801463
6,0,0,10.80368
6,0,0,10.988129
6,0,0,11.175113
17,0,1258,11.175126
17,0,1258,11.17829
6,0,0,11.3619
6,64,0,11.361911
6,0,0,11.364476
6,0,0,11.549488
6,110,0,11.699466
6,0,0,11.704269
6,110,0,11.704851
6,0,0,11.704899
6,0,0,11.736332
6,35,0,11.923576
6,0,0,11.926269
6,0,0,12.109888
6,0,0,12.109898
6,0,0,12.109903
6,0,0,12.109908
6,0,0,12.29695
6,0,0,12.483938
6,0,0,12.671407
6,0,0,12.671415
6,0,0,12.671422
6,0,0,12.671437
