protocol,tcp_bytes,quic_bytes,real_time
6,0,0,0.522578
6,110,0,0.591127
6,110,0,0.596695
6,0,0,0.596723
6,0,0,0.968452
6,0,0,1.529613
6,0,0,1.53157
6,110,0,1.559982
6,0,0,1.564067
6,110,0,1.564354
6,0,0,1.564363
6,0,0,1.907581
6,0,0,1.915482
6,0,0,1.937621
6,0,0,1.937632
6,0,0,1.98715
6,0,0,1.987164
6,517,0,1.987302
6,0,0,1.98765
6,1418,0,2.059633
6,0,0,2.059648
6,1418,0,2.059752
6,0,0,2.059759
6,1418,0,2.059876
6,0,0,2.059883
6,1418,0,2.059998
6,0,0,2.060004
6,989,0,2.060081
6,0,0,2.060088
6,64,0,2.060392
6,209,0,2.060849
6,0,0,2.132153
6,529,0,2.132925
6,0,0,2.132935
6,88,0,2.138324
6,0,0,2.138331
6,34,0,2.139574
6,0,0,2.13958
6,0,0,2.193012
6,0,0,2.262921
6,0,0,2.909103
6,0,0,2.909235
6,0,0,2.911344
6,0,0,2.911375
6,227,0,2.911482
6,0,0,2.911727
6,0,0,2.911739
6,240,0,2.911792
6,0,0,2.913733
6,102,0,2.913735
6,0,0,2.913749
6,472,0,2.914273
6,0,0,2.914277
6,0,0,2.914359
6,0,0,2.91603
6,1191,0,2.918669
6,0,0,2.918687
6,0,0,2.951761
6,0,0,2.951768
6,0,0,2.951773
6,0,0,2.951777
6,0,0,2.954259
6,0,0,2.954261
6,0,0,2.954456
6,0,0,2.954952
6,24,0,3.048356
6,0,0,3.13895
6,0,0,3.13896
6,0,0,3.14148
6,0,0,3.141484
6,0,0,3.255752
6,0,0,3.255785
6,0,0,3.259427
6,0,0,3.26164
6,0,0,3.325919
6,0,0,3.325927
6,0,0,3.325932
6,0,0,3.325937
6,517,0,3.325941
6,517,0,3.325984
6,0,0,3.326294
6,0,0,3.326295
6,1418,0,3.391847
6,1418,0,3.391962
6,1418,0,3.392082
6,1418,0,3.392203
6,998,0,3.392288
6,1418,0,3.408767
6,1418,0,3.408891
6,1418,0,3.409047
6,1418,0,3.409159
6,998,0,3.409223
6,0,0,3.442623
6,0,0,3.443062
6,517,0,3.512787
6,404,0,3.512795
6,0,0,3.512839
6,0,0,3.512842
6,0,0,3.512842
6,0,0,3.512843
6,0,0,3.512844
6,0,0,3.512844
6,0,0,3.513171
6,0,0,3.513263
6,0,0,3.515289
6,1418,0,3.584516
6,1418,0,3.584629
6,1418,0,3.584744
