protocol,tcp_bytes,quic_bytes,real_time
6,0,0,1.327216
6,110,0,1.348381
6,110,0,1.351011
6,0,0,1.351035
6,110,0,1.790637
6,0,0,1.794479
6,110,0,1.795093
6,0,0,1.795101
6,0,0,1.888786
6,0,0,1.896283
6,0,0,1.97044
6,0,0,1.970465
6,517,0,1.970619
6,0,0,1.971149
6,1418,0,2.044822
6,0,0,2.04489
6,1418,0,2.044912
6,0,0,2.044917
6,1418,0,2.045053
6,0,0,2.045059
6,1418,0,2.045183
6,0,0,2.045189
6,990,0,2.04526
6,0,0,2.045266
6,64,0,2.045623
6,209,0,2.046231
6,0,0,2.119413
6,529,0,2.120673
6,0,0,2.120686
6,88,0,2.125803
6,0,0,2.125819
6,34,0,2.126736
6,0,0,2.126743
6,0,0,2.187231
6,0,0,2.259233
6,0,0,2.915757
6,0,0,2.915766
6,0,0,2.91577
6,0,0,2.915774
6,0,0,2.918411
6,0,0,2.918435
6,0,0,2.918622
6,0,0,2.918861
6,0,0,3.102215
6,0,0,3.102225
6,0,0,3.104704
6,0,0,3.104912
6,0,0,3.221427
6,0,0,3.221891
6,0,0,3.222121
6,0,0,3.2258
6,0,0,3.289052
6,0,0,3.28906
6,0,0,3.289063
6,0,0,3.289066
6,517,0,3.28907
6,517,0,3.289073
6,0,0,3.289549
6,0,0,3.289749
6,1418,0,3.357267
6,1418,0,3.357383
6,1418,0,3.357503
6,1418,0,3.357625
6,997,0,3.357704
6,1418,0,3.359119
6,1418,0,3.359244
6,1418,0,3.359358
6,1418,0,3.35948
6,998,0,3.359568
6,0,0,3.409301
6,0,0,3.409316
6,0,0,3.411345
6,0,0,3.412325
6,517,0,3.476194
6,404,0,3.476201
6,0,0,3.476203
6,0,0,3.476206
6,0,0,3.476213
6,0,0,3.47622
6,0,0,3.476223
6,0,0,3.476327
6,0,0,3.476531
6,0,0,3.476633
6,0,0,3.478956
6,1418,0,3.546332
6,1418,0,3.546447
6,1418,0,3.546568
6,1418,0,3.546688
6,999,0,3.546773
6,517,0,3.663476
6,0,0,3.663804
6,1418,0,3.738015
6,1418,0,3.738124
6,1418,0,3.738244
6,1418,0,3.738364
6,997,0,3.738483
6,0,0,3.850067
6,1038,0,3.959228
6,20,0,3.959298
6,0,0,4.037148
6,998,0,4.16554
6,0,0,4.223954
6,0,0,4.223966
6,404,0,4.22398
6,517,0,4.223986
6,0,0,4.226838
6,0,0,4.22686
6,999,0,4.295285
6,517,0,4.411474
6,0,0,4.411492
6,64,0,4.411501
6,98,0,4.41151
6,499,0,4.411518
6,0,0,4.414083
6,0,0,4.414114
6,0,0,4.41412
6,0,0,4.41414
6,608,0,4.41435
6,31,0,4.414948
6,20,0,4.451281
6,997,0,4.539346
6,1255,0,4.550131
6,1418,0,4.550233
6,1418,0,4.55035
6,1418,0,4.565023
6,1418,0,4.580028
6,1418,0,4.594838
6,0,0,4.59769
6,1418,0,4.609632
6,1418,0,4.624562
6,1418,0,4.639482
6,1418,0,4.65436
6,1418,0,4.669235
6,1418,0,4.684092
6,1418,0,4.698975
6,1418,0,4.713906
6,1418,0,4.72877
6,20,0,4.741565
6,1418,0,4.743614
6,1418,0,4.7585
6,1418,0,4.773421
6,0,0,4.784897
6,20,0,4.853084
6,0,0,4.972343
6,0,0,5.159334
6,499,0,5.159344
6,517,0,5.159347
6,0,0,5.161619
6,0,0,5.162198
6,20,0,5.28121
6,0,0,5.346407
6,0,0,5.346426
6,0,0,5.346431
6,64,0,5.346434
6,98,0,5.346439
6,252,0,5.346443
6,0,0,5.349087
6,0,0,5.349101
6,0,0,5.349104
6,608,0,5.349691
6,31,0,5.349986
6,506,0,5.420159
6,468,0,5.420197
6,31,0,5.428364
6,39,0,5.428909
6,1418,0,5.447245
6,0,0,5.533445
6,1418,0,5.691668
6,20,0,5.706566
6,0,0,5.720515
6,1058,0,5.894406
6,0,0,5.907684
6,1418,0,6.026352
6,0,0,6.094537
6,252,0,6.094595
6,0,0,6.096744
6,20,0,6.112683
6,0,0,6.281113
6,661,0,6.281124
6,64,0,6.28114
6,0,0,6.283179
6,0,0,6.283929
6,608,0,6.284511
6,110,0,6.35235
6,110,0,6.354261
6,0,0,6.354306
6,0,0,6.468389
6,20,0,6.531207
6,0,0,6.655113
6,110,0,6.79567
6,0,0,6.800728
6,110,0,6.800986
6,0,0,6.80103
6,0,0,6.841909
6,20,0,6.948468
6,0,0,7.029772
6,0,0,7.029789
6,64,0,7.029794
6,0,0,7.03226
6,608,0,7.032829
6,0,0,7.216343
6,0,0,7.216367
6,414,0,7.21638
6,0,0,7.218471
6,0,0,7.403098
6,0,0,7.403138
6,0,0,7.403156
6,0,0,7.405667
6,0,0,7.406133
6,39,0,7.493266
6,0,0,7.590572
6,0,0,7.5906
6,0,0,7.590612
6,31,0,7.590624
6,64,0,7.590637
6,1418,0,7.593002
6,0,0,7.593095
6,668,0,7.600119
6,0,0,7.607045
6,0,0,7.708673
6,0,0,7.70911
6,0,0,7.709144
6,0,0,7.776963
6,0,0,7.776981
6,0,0,7.964676
6,35,0,7.964689
17,0,1258,7.964704
6,0,0,7.966618
17,0,1258,7.968336
17,0,1258,8.03149
17,0,1258,8.03156
6,0,0,8.150915
17,0,1258,8.150927
17,0,1258,8.153676
17,0,833,8.153723
6,0,0,8.338398
6,0,0,8.338409
6,64,0,8.338427
6,0,0,8.340729
6,0,0,8.341229
17,0,1258,8.453522
6,0,0,8.525591
6,0,0,8.525607
6,0,0,8.528079
6,0,0,8.712163
17,0,1258,8.712198
17,0,1258,8.714976
6,0,0,9.086526
6,608,0,9.222583
6,35,0,9.273372
6,0,0,9.275378
6,35,0,9.460136
6,0,0,9.462091
6,0,0,9.519228
6,414,0,9.647328
6,0,0,9.649474
6,0,0,9.667963
6,0,0,9.834599
17,0,1258,10.020846
17,0,1258,10.024293
6,0,0,10.208443
6,0,0,10.395012
6,0,0,10.397895
6,0,0,10.532992
6,0,0,10.582374
6,0,0,10.582414
6,0,0,10.582433
6,64,0,10.582456
6,0,0,10.584711
6,0,0,10.585149
6,608,0,10.683061
6,0,0,10.956639
6,0,0,11.142995
6,0,0,11.143022
6,0,0,11.33064
6,0,0,11.330657
6,0,0,11.330665
6,31,0,11.330673
6,35,0,11.330682
6,0,0,11.330691
6,0,0,11.332628
6,0,0,11.33266
6,110,0,11.355302
6,110,0,11.356638
6,0,0,11.356659
6,0,0,11.5171
6,0,0,11.517106
6,0,0,11.517109
6,35,0,11.517116
6,39,0,11.51712
6,101,0,11.517125
6,0,0,11.519165
6,0,0,11.519178
6,0,0,11.51918
6,0,0,11.704383
