protocol,tcp_bytes,quic_bytes,real_time
6,110,0,0.937663
6,0,0,0.939152
6,110,0,0.939812
6,0,0,0.939822
6,0,0,1.911701
6,0,0,1.919496
6,0,0,1.986169
6,0,0,1.986184
6,517,0,1.986324
6,0,0,1.986638
6,1418,0,2.053944
6,0,0,2.053966
6,1418,0,2.05403
6,0,0,2.054036
6,1418,0,2.054182
6,0,0,2.054188
6,1418,0,2.054301
6,0,0,2.054308
6,990,0,2.054377
6,0,0,2.054383
6,64,0,2.054696
6,209,0,2.055161
6,0,0,2.121813
6,529,0,2.122595
6,0,0,2.122605
6,88,0,2.128228
6,0,0,2.128235
6,34,0,2.129406
6,0,0,2.129412
6,0,0,2.182491
6,0,0,2.247901
6,0,0,2.946246
6,0,0,2.946255
6,0,0,2.946259
6,0,0,2.946262
6,0,0,2.948854
6,0,0,2.949068
6,0,0,2.949287
6,0,0,2.949288
6,0,0,3.133338
6,0,0,3.133349
6,0,0,3.135839
6,0,0,3.136043
6,0,0,3.25279
6,0,0,3.253788
6,0,0,3.253793
6,0,0,3.253795
6,0,0,3.320091
6,0,0,3.320099
6,0,0,3.320102
6,0,0,3.320105
6,517,0,3.320108
6,517,0,3.320111
6,0,0,3.32046
6,0,0,3.320462
6,110,0,3.376265
6,110,0,3.380984
6,0,0,3.381001
6,1418,0,3.389618
6,1418,0,3.389738
6,1418,0,3.389862
6,1418,0,3.389983
6,1000,0,3.390064
6,1418,0,3.391187
6,1418,0,3.391309
6,1418,0,3.391439
6,1418,0,3.391526
6,999,0,3.39161
6,0,0,3.440109
6,0,0,3.440119
6,517,0,3.508005
6,404,0,3.508012
6,0,0,3.508026
6,0,0,3.508027
6,0,0,3.508028
6,0,0,3.508029
6,0,0,3.508029
6,0,0,3.50803
6,0,0,3.508426
6,0,0,3.508579
6,0,0,3.511094
6,1418,0,3.578903
6,1418,0,3.579021
6,1418,0,3.579142
6,1418,0,3.579349
6,999,0,3.579432
6,517,0,3.694254
6,0,0,3.694779
6,1418,0,3.770192
6,1418,0,3.77027
6,1418,0,3.770565
