protocol,tcp_bytes,quic_bytes,real_time
6,0,0,1.64466
6,0,0,1.903678
6,0,0,1.95982
6,0,0,1.967312
6,0,0,2.034953
6,0,0,2.034969
6,517,0,2.03511
6,0,0,2.035411
6,1418,0,2.102695
6,0,0,2.102705
6,1418,0,2.102817
6,0,0,2.102826
6,1418,0,2.102936
6,0,0,2.102942
6,1418,0,2.103058
6,0,0,2.103065
6,990,0,2.103132
6,0,0,2.103139
6,64,0,2.103421
6,209,0,2.103778
6,0,0,2.170574
6,529,0,2.171283
6,0,0,2.171293
6,88,0,2.175882
6,0,0,2.175898
6,34,0,2.176934
6,0,0,2.17694
6,110,0,2.218471
6,0,0,2.221947
6,110,0,2.222265
6,0,0,2.222274
6,0,0,2.252213
6,0,0,2.321513
6,0,0,3.172346
6,0,0,3.172358
6,0,0,3.172369
6,0,0,3.172373
6,0,0,3.172379
6,0,0,3.172383
6,0,0,3.174771
6,0,0,3.174788
6,0,0,3.1748
6,0,0,3.174802
6,0,0,3.174808
6,0,0,3.175259
6,0,0,3.439001
6,0,0,3.439209
6,0,0,3.47611
6,0,0,3.477796
6,0,0,3.480046
6,0,0,3.482502
6,0,0,3.482514
6,0,0,3.482982
6,0,0,3.546184
6,0,0,3.546191
6,0,0,3.546194
6,0,0,3.546197
6,0,0,3.546199
6,0,0,3.546202
6,517,0,3.546205
6,517,0,3.546207
6,0,0,3.5467
6,0,0,3.546903
6,1418,0,3.616043
6,1418,0,3.616127
6,1418,0,3.616603
6,1418,0,3.616721
6,998,0,3.616811
6,1418,0,3.619648
6,1418,0,3.619736
6,1418,0,3.619857
6,1418,0,3.61998
6,1000,0,3.620062
6,110,0,3.653927
6,110,0,3.656767
6,0,0,3.656779
6,517,0,3.733464
6,517,0,3.733473
6,0,0,3.73397
6,0,0,3.733982
6,1418,0,3.802496
6,1418,0,3.802625
6,1418,0,3.802714
6,1418,0,3.802836
6,999,0,3.802921
6,1418,0,3.805452
6,1418,0,3.805537
6,1418,0,3.805663
6,1418,0,3.805782
6,1000,0,3.805866
6,404,0,3.920234
6,0,0,3.920242
6,0,0,3.920244
6,0,0,3.920247
6,0,0,3.92025
6,0,0,3.920254
6,0,0,3.920257
6,0,0,3.921311
6,0,0,3.923145
6,0,0,4.106834
6,517,0,4.106841
6,0,0,4.10916
6,0,0,4.294468
6,0,0,4.330954
6,1047,0,4.334923
6,20,0,4.334941
6,1000,0,4.419002
6,0,0,4.481313
6,0,0,4.481325
6,404,0,4.481333
6,517,0,4.48134
6,0,0,4.483794
6,0,0,4.484221
6,999,0,4.564267
6,1000,0,4.603168
6,0,0,4.668325
6,64,0,4.668352
6,98,0,4.668365
6,252,0,4.668377
6,0,0,4.670792
6,0,0,4.670832
6,0,0,4.670841
6,608,0,4.670954
6,31,0,4.671225
6,0,0,4.72566
6,506,0,4.742597
6,468,0,4.742628
6,31,0,4.744765
6,39,0,4.744916
6,20,0,4.749891
6,0,0,4.855339
6,517,0,4.855368
6,0,0,4.857583
6,0,0,5.042371
6,20,0,5.101856
6,20,0,5.10187
6,0,0,5.229149
6,0,0,5.416257
6,252,0,5.416266
6,0,0,5.418661
6,0,0,5.493511
6,20,0,5.560776
6,0,0,5.603096
6,64,0,5.603108
6,98,0,5.603113
6,499,0,5.603119
6,404,0,5.603125
6,0,0,5.605444
6,0,0,5.60546
6,0,0,5.605474
6,608,0,5.605661
6,0,0,5.605681
6,31,0,5.606233
6,1418,0,5.716302
6,1253,0,5.719372
6,1418,0,5.719502
6,1418,0,5.744427
6,1418,0,5.755072
6,1418,0,5.769556
6,0,0,5.789796
6,1418,0,5.794511
6,0,0,5.80425
6,1418,0,5.819578
6,1418,0,5.844538
6,1418,0,5.86972
6,1418,0,5.894701
6,1418,0,5.919736
6,39,0,5.943435
6,1418,0,5.944715
6,0,0,5.964598
6,1418,0,5.969859
6,20,0,5.970987
6,0,0,5.977114
6,1418,0,5.994837
6,1418,0,6.019841
6,1418,0,6.044874
6,1418,0,6.069971
6,1418,0,6.094995
6,1418,0,6.119988
6,0,0,6.1642
6,1067,0,6.254189
6,0,0,6.351467
6,499,0,6.351478
6,0,0,6.353628
6,20,0,6.392762
6,0,0,6.538129
6,64,0,6.53814
6,414,0,6.538167
6,0,0,6.540283
6,0,0,6.540611
6,608,0,6.54119
6,0,0,6.725431
6,20,0,6.792898
6,0,0,6.912363
6,0,0,6.912382
6,0,0,7.099629
6,20,0,7.203269
6,110,0,7.223673
6,0,0,7.22935
6,110,0,7.229922
6,0,0,7.229965
6,0,0,7.286593
6,64,0,7.2866
6,0,0,7.286611
6,0,0,7.289012
6,0,0,7.289494
6,608,0,7.289537
6,0,0,7.473446
6,0,0,7.473459
6,0,0,7.473477
6,661,0,7.473483
6,0,0,7.475518
6,0,0,7.476224
6,0,0,7.592806
6,0,0,7.660193
6,1418,0,7.662423
6,0,0,7.782804
6,0,0,7.847125
6,0,0,7.847134
6,64,0,7.847138
6,0,0,7.849325
6,1145,0,7.992121
6,0,0,8.034341
6,0,0,8.034355
6,0,0,8.034359
6,31,0,8.034364
6,35,0,8.034369
6,0,0,8.036517
6,0,0,8.036539
6,0,0,8.221452
6,0,0,8.221465
6,0,0,8.22147
6,0,0,8.221474
6,0,0,8.221479
6,39,0,8.221484
6,0,0,8.221506
6,64,0,8.221511
6,0,0,8.223611
6,0,0,8.223651
