protocol,tcp_bytes,quic_bytes,real_time
6	0		0.932784000
6	0		0.944074000
6	0		1.119743000
6	0		1.128789000
6	0		1.248721000
6	0		1.306599000
6	517		1.306630000
6	0		1.306639000
6	0		1.306645000
6	0		1.317078000
6	2836		1.351485000
6	2836		1.351543000
6	998		1.351556000
6	517		1.493937000
6	0		1.502951000
6	2836		1.535433000
6	2836		1.535483000
6	998		1.535489000
6	0		1.680989000
6	0		1.681015000
6	0		1.681019000
6	0		1.689971000
6	0		1.868021000
6	0		1.868044000
6	0		1.868049000
6	0		1.875542000
6	0		1.877386000
6	998		1.917461000
6	0		1.996806000
6	0		2.055276000
6	0		2.055300000
6	0		2.062750000
6	0		2.178465000
6	0		2.178866000
6	0		2.242329000
6	517		2.242353000
6	0		2.242360000
6	0		2.251390000
6	0		2.253028000
6	0		2.371161000
6	64		2.428720000
6	92		2.428751000
6	608		2.439535000
6	31		2.439590000
6	1418		2.541480000
6	0		2.559032000
6	1256		2.615395000
6	0		2.615421000
6	0		2.630697000
6	0		2.803269000
6	0		2.803292000
6	0		2.803315000
6	0		2.812256000
6	575		2.826299000
6	1418		2.828721000
6	779		2.828750000
6	56		2.838142000
6	39		2.838352000
6	0		2.989664000
6	0		2.989688000
6	0		2.989693000
6	0		2.989698000
6	0		2.997154000
6	0		2.997189000
6	0		2.998611000
6	1256		3.176584000
6	0		3.176607000
6	0		3.176612000
6	0		3.176616000
6	0		3.187098000
6	0		3.187239000
6	0		3.363636000
6	0		3.363658000
6	64		3.363663000
6	517		3.363669000
6	517		3.363673000
6	0		3.371159000
6	0		3.372613000
6	0		3.372640000
6	608		3.372951000
6	1418		3.404555000
6	4254		3.404599000
6	1140		3.404611000
6	2836		3.405776000
6	1632		3.405866000
6	517		3.550656000
6	0		3.550679000
6	0		3.550683000
6	0		3.550689000
6	0		3.550693000
6	0		3.550697000
6	0		3.550701000
6	0		3.550705000
6	517		3.550709000
6	0		3.558256000
6	0		3.559597000
6	2836		3.590830000
6	1633		3.590880000
6	2836		3.593761000
6	1418		3.593800000
6	2559		3.593867000
6	517		3.738382000
6	31		3.738406000
6	0		3.738419000
6	0		3.738430000
6	0		3.738450000
6	0		3.738455000
6	0		3.748859000
6	0		3.749042000
6	2836		3.781796000
6	2836		3.781845000
6	1141		3.781854000
6	0		3.925363000
6	0		3.992877000
6	0		3.992926000
6	0		4.019670000
6	0		4.019723000
6	0		4.169627000
6	41		4.176646000
6	0		4.298977000
6	0		4.298998000
6	0		4.299004000
6	0		4.299008000
6	0		4.299015000
6	0		4.299022000
6	39		4.299028000
6	0		4.299052000
6	0		4.299059000
6	0		4.309454000
6	0		4.326020000
6	21		4.326055000
6	0		4.326066000
6	1080		4.327016000
6	440		4.478520000
6	0		4.485983000
6	0		4.520502000
6	0		4.673270000
6	48		4.680272000
6	0		4.680313000
6	280		4.684529000
6	0		4.872067000
6	0		5.048120000
6	0		5.048148000
6	74		5.233816000
6	92		5.233838000
6	519		5.233843000
6	0		5.233850000
6	0		5.241279000
6	910		5.241556000
6	31		5.242268000
6	1010		5.331303000
6	1418		5.331348000
6	1418		5.331352000
6	1418		5.367142000
6	1418		5.403002000
6	39		5.420551000
6	0		5.431021000
6	1418		5.438810000
6	1418		5.474653000
6	1418		5.510454000
6	1418		5.546320000
6	1418		5.582111000
6	0		5.607436000
6	1418		5.617942000
6	1418		5.653773000
6	1418		5.689612000
6	1418		5.725452000
6	1418		5.761273000
6	0		5.794658000
6	0		5.794678000
6	74		5.794682000
6	92		5.794686000
6	312		5.794693000
6	32		5.794696000
6	0		5.794721000
6	1418		5.797096000
6	918		5.803960000
6	31		5.804270000
6	1418		5.832920000
6	1418		5.868833000
6	865		5.886346000
6	623		5.886390000
6	39		5.886411000
6	16		5.909607000
6	0		5.952477000
6	0		5.981830000
6	52		6.101850000
6	0		6.101908000
6	52		6.102015000
6	0		6.169154000
6	0		6.251323000
6	84		6.251364000
6	0		6.292481000
6	517		6.355913000
6	0		6.355936000
6	0		6.366595000
6	1141		6.462635000
6	74		6.543310000
6	0		6.543332000
6	918		6.551058000
6	0		6.916894000
6	0		6.916916000
6	0		6.916933000
6	0		7.103660000
6	74		7.290450000
6	910		7.299736000
6	0		7.478226000
6	0		7.478249000
6	0		7.687403000
6	0		7.687459000
6	0		7.806413000
6	41		7.812141000
6	0		7.851820000
6	519		7.851843000
6	0		7.851847000
6	0		7.859346000
6	0		7.930661000
6	21		7.930693000
6	0		7.930704000
6	1080		7.931773000
6	0		8.038441000
6	74		8.038465000
6	0		8.049143000
6	910		8.049325000
6	440		8.050473000
6	0		8.092532000
6	48		8.211106000
6	0		8.211164000
6	280		8.215414000
6	0		8.226026000
6	0		8.226056000
6	0		8.226065000
6	31		8.226069000
6	1418		8.233588000
6	0		8.234506000
6	0		8.236030000
6	915		8.251439000
6	0		8.274522000
6	16		8.335352000
6	0		8.376498000
6	68		8.473015000
6	52		8.495071000
6	0		8.495113000
6	52		8.495249000
6	0		8.538910000
6	0		8.541125000
6	0		8.599434000
6	100		8.613836000
6	52		8.622434000
6	0		8.622475000
6	0		8.622494000
6	0		8.623796000
6	0		8.656490000
6	0		8.773263000
6	0		8.787035000
17		1358	8.787081000
17		1358	8.797604000
17		1358	8.831059000
17		1358	8.831098000
17		1358	8.831102000
17		373	8.831105000
6	314		8.973572000
6	32		8.973627000
6	0		8.973635000
6	0		8.981029000
6	334		8.982228000
6	0		8.982522000
6	1418		8.989457000
6	1418		9.025297000
6	1418		9.061153000
6	1418		9.096960000
17		1358	9.097650000
6	1418		9.132808000
17		1358	9.160709000
6	0		9.160748000
6	0		9.160760000
6	0		9.160766000
6	1418		9.168605000
6	0		9.169239000
17		1358	9.169747000
6	0		9.170740000
6	1418		9.204450000
6	1418		9.240293000
6	1418		9.276101000
6	0		9.347755000
6	39		9.500784000
6	0		9.534821000
17		1358	9.534847000
17		1358	9.543933000
6	0		9.721613000
6	74		9.908822000
6	0		9.908847000
6	0		9.916288000
17		1358	10.144529000
6	0		10.283100000
6	0		10.393759000
6	0		10.393816000
6	74		10.470443000
6	0		10.470468000
6	0		10.479412000
6	918		10.594164000
6	0		10.606362000
6	41		10.611976000
6	68		10.772842000
6	0		10.824116000
6	21		10.824153000
6	0		10.824165000
6	1080		10.825231000
17		1358	10.843897000
6	0		10.843921000
17		1358	10.852949000
6	52		10.891438000
6	0		10.891480000
6	0		10.891502000
6	0		10.892693000
6	0		11.011221000
6	0		11.037249000
6	440		11.037289000
6	0		11.080472000
6	1080		11.104499000
6	0		11.194885000
6	0		11.205089000
6	0		11.217577000
6	0		11.217599000
6	0		11.226091000
6	0		11.227588000
6	48		11.292537000
6	0		11.292578000
6	280		11.296840000
6	0		11.404609000
6	31		11.404631000
6	0		11.404637000
6	0		11.413570000
6	0		11.508853000
6	16		11.512787000
6	0		11.556480000
6	0		11.592104000
6	52		11.768580000
6	0		11.768617000
6	52		11.768709000
6	0		11.965625000
6	39		11.965646000
6	0		11.974618000
6	84		11.980819000
6	0		12.024475000
17		1358	12.053092000
6	0		12.152898000
6	0		12.340446000
6	0		12.340473000
6	0		12.340480000
6	0		12.713636000
6	0		12.713658000
6	517		12.713663000
6	517		12.713669000
6	0		12.722212000
6	0		12.723680000
6	2836		12.754900000
6	4658		12.755014000
6	4254		12.757169000
6	1418		12.757237000
6	1822		12.757243000
17		1358	12.900598000
6	0		12.900642000
6	0		12.900651000
6	0		12.900657000
6	39		12.900663000
6	0		12.912788000
6	116		13.088362000
6	96		13.088386000
6	102		13.088391000
1,17		1358	13.088400000
6	0		13.095829000
6	0		13.095872000
1,17		1358	13.274415000
1,17		1358	13.461828000
1,17		1358	13.461877000
1,17		373	13.648526000
6	0		13.648558000
6	0		13.648566000
6	0		13.655577000
6	0		13.655610000
6	0		13.835848000
6	0		13.953659000
6	0		13.953713000
6	0		13.959145000
6	0		13.959196000
6	0		14.022678000
6	0		14.097694000
